id,listing_url,scrape_id,last_scraped,source,name,host_id,host_name,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1.03E+18,https://www.airbnb.com/rooms/1031564709611933149,2.03E+13,6/21/2025,city scrape,"Co-living Ensuite Window Double@TST, Hillwood Road",1654196,Hoi Ying,within an hour,99%,92%,f,Morrison Hill,71,115,"['email', 'phone']",t,t,,Yau Tsim Mong,Private room in rental unit,Private room,2,1,1 shared bath,1,1,$298.00 ,1,365,1,28,365,1125,25.2,444.1,,t,0,0,0,229,6/21/2025,3,2,0,96,3,12,3576,4/28/2024,8/4/2024,3.67,3.67,3.67,3.67,3.67,3.67,3.67,,t,70,0,70,0,0.21
1.35E+18,https://www.airbnb.com/rooms/1351263334516705932,2.03E+13,6/21/2025,city scrape,市區簡潔單人床房,514885200,Wai Lok,within an hour,100%,100%,f,Yau Ma Tei,7,9,"['email', 'phone']",t,t,,Yau Tsim Mong,Private room in rental unit,Private room,1,1,1 private bath,1,1,$298.00 ,3,365,3,7,1125,1125,3.2,1125,,t,29,59,89,364,6/21/2025,0,0,0,193,0,0,0,,,,,,,,,,,t,7,0,7,0,
6742072,https://www.airbnb.com/rooms/6742072,2.03E+13,6/21/2025,city scrape,B5 Temple St Private 2beds room 5min MTR selfie-in,6110860,May,within an hour,100%,100%,f,Mong Kok,10,12,"['email', 'phone']",t,t,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Private room in guesthouse,Private room,3,1,1 private bath,1,2,$299.00 ,1,1125,1,1,1125,1125,1,1125,,t,7,16,25,205,6/21/2025,197,27,2,46,3,162,48438,7/26/2015,5/27/2025,4.38,4.45,4.31,4.57,4.63,4.63,4.47,,t,10,0,10,0,1.63
22888908,https://www.airbnb.com/rooms/22888908,2.03E+13,6/22/2025,city scrape,Deluxe Suit Rm 06 At  Jordan Station,103614068,Jack,within an hour,100%,99%,f,Yau Ma Tei,17,20,"['email', 'phone']",t,t,,Yau Tsim Mong,Private room in bungalow,Private room,1,1,1 private bath,0,1,$299.00 ,1,1125,1,2,1125,1125,1.3,1125,,t,9,30,57,301,6/22/2025,88,19,1,129,14,114,34086,1/31/2018,5/31/2025,4.68,4.69,4.51,4.82,4.82,4.84,4.7,,t,7,0,7,0,0.98
43210336,https://www.airbnb.com/rooms/43210336,2.03E+13,6/21/2025,city scrape,Chic Studio - C,57169226,Ace,within an hour,100%,86%,f,Tsim Sha Tsui,10,10,"['email', 'phone']",t,t,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Entire rental unit,Entire home/apt,2,1,1 bath,0,1,$299.00 ,30,730,30,30,730,730,30,730,,t,0,28,58,149,6/21/2025,6,1,0,149,2,60,17940,8/29/2020,7/24/2024,4.33,4.5,4.33,4.5,4.67,4.83,4.17,,f,10,10,0,0,0.1
43511641,https://www.airbnb.com/rooms/43511641,2.03E+13,6/22/2025,city scrape,油麻地月租雙人間連獨立廁所 (有基本傢電) 包地租差餉雜費免費Wi-Fi,10428889,The,within a day,91%,0%,f,Mong Kok,12,17,"['email', 'phone']",t,t,,Yau Tsim Mong,Private room in rental unit,Private room,2,1,1 private bath,1,1,$299.00 ,30,365,30,30,365,365,30,365,,t,28,58,88,363,6/22/2025,0,0,0,191,0,0,0,,,,,,,,,,,f,12,0,12,0,
8.08E+17,https://www.airbnb.com/rooms/807661590042005554,2.03E+13,6/21/2025,city scrape,Chic Studio - E,57169226,Ace,within an hour,100%,86%,f,Tsim Sha Tsui,10,10,"['email', 'phone']",t,t,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,$299.00 ,14,730,14,14,730,730,14,730,,t,15,39,69,142,6/21/2025,12,7,1,142,4,196,58604,5/12/2023,6/3/2025,4.67,4.92,4.75,4.83,4.92,5,4.5,,f,10,10,0,0,0.47
1.40E+18,https://www.airbnb.com/rooms/1399916072003587811,2.03E+13,6/21/2025,city scrape,旺角地鐵站E 1  朗豪坊 小清新風格單人間 帶獨立衛浴,116364906,Kiki,within an hour,100%,98%,f,Yau Ma Tei,17,17,"['email', 'phone']",t,t,,Yau Tsim Mong,Private room in kezhan,Private room,1,1,1 private bath,1,1,$299.00 ,1,365,1,1,365,365,1,365,,t,28,58,88,363,6/21/2025,0,0,0,192,0,0,0,,,,,,,,,,,f,14,0,14,0,
4797773,https://www.airbnb.com/rooms/4797773,2.03E+13,6/21/2025,city scrape,單身宿舍_La Bois,22037293,Vincent & Partners@La Boutique,within a few hours,100%,91%,t,Tai Kok Sui,13,19,"['email', 'phone', 'work_email']",t,t,"Kowloon, Jordan, Yau Ma Tei, Tsim Sha Tsui, Austin, Kowloon, Hong Kong",Yau Tsim Mong,Private room in rental unit,Private room,1,1.5,1.5 baths,1,1,$300.00 ,30,360,4,30,50,360,26.6,318.4,,t,16,39,39,39,6/21/2025,241,0,0,39,0,0,0,1/17/2015,11/13/2019,4.8,4.84,4.82,4.87,4.9,4.8,4.75,,f,13,0,13,0,1.9
4892293,https://www.airbnb.com/rooms/4892293,2.03E+13,6/24/2025,city scrape,MongKok Rm19 (3mins to subway) 3ppl[NewDecoration],24575135,Hau Kuen,within an hour,100%,95%,f,Mong Kok,12,25,"['email', 'phone']",t,t,"旺角 Mong Kok, 九龍 Kowloon, Hong Kong",Yau Tsim Mong,Private room in rental unit,Private room,2,1,1 private bath,1,2,$300.00 ,1,1125,1,1,1125,1125,1,1125,,t,29,59,89,364,6/24/2025,105,6,0,190,5,36,10800,2/2/2015,3/30/2025,4.23,4.53,4.39,4.52,4.59,4.77,4.48,,f,11,0,11,0,0.83
22908846,https://www.airbnb.com/rooms/22908846,2.03E+13,6/21/2025,city scrape,1 of d 3 bedrooms w sunny Terrace . modern @西灣河,169587976,Kim,a few days or more,0%,N/A,f,Sai Wan Ho,1,2,"['email', 'phone']",t,t,"Hong Kong, Hong Kong Island, Hong Kong",Eastern,Private room in rental unit,Private room,3,1,1 shared bath,1,5,$300.00 ,28,1125,28,28,1125,1125,28,1125,,t,28,58,88,179,6/21/2025,9,0,0,179,0,0,0,6/17/2018,10/20/2018,4,4.22,4.22,4,3.67,4.44,3.89,,f,1,0,1,0,0.11
29147309,https://www.airbnb.com/rooms/29147309,2.03E+13,6/21/2025,city scrape,507(2ppl),54924991,Raymond,within an hour,99%,90%,f,Yau Ma Tei,11,12,['phone'],t,f,,Yau Tsim Mong,Entire guesthouse,Entire home/apt,2,1,1 bath,0,1,$300.00 ,1,120,1,1,120,120,1,120,,t,20,49,79,119,6/21/2025,35,28,0,119,18,168,50400,11/17/2018,5/11/2025,4.49,4.66,4.66,4.46,4.43,4.97,4.54,,f,10,7,3,0,0.44
30234963,https://www.airbnb.com/rooms/30234963,2.03E+13,6/22/2025,city scrape,Quiet cosy home share,51751322,Roy,within an hour,100%,100%,f,,1,1,"['email', 'phone']",t,t,"Hong Kong, New Territories, Hong Kong",Sha Tin,Private room in rental unit,Private room,1,1,1 shared bath,1,1,$300.00 ,3,1125,3,3,1125,1125,3,1125,,t,23,47,77,257,6/22/2025,4,0,0,180,0,0,0,4/28/2019,9/9/2019,5,5,5,5,5,5,5,,t,1,0,1,0,0.05
36507803,https://www.airbnb.com/rooms/36507803,2.03E+13,6/21/2025,city scrape,学生宿舍 (月租),132767139,Dorm Hong Kong,within an hour,100%,100%,f,旺角,13,15,"['email', 'phone']",t,t,"Hong Kong, 九龍, Hong Kong",Yau Tsim Mong,Private room in rental unit,Private room,1,1,1 private bath,0,1,$300.00 ,14,1125,14,14,1125,1125,14,1125,,t,29,59,89,364,6/21/2025,7,0,0,193,0,0,0,4/29/2020,9/22/2023,5,5,5,5,5,5,5,,t,13,0,13,0,0.11
37078459,https://www.airbnb.com/rooms/37078459,2.03E+13,6/21/2025,city scrape,Spacious rooms/flat in Kwun Tong,8335351,Tamara,a few days or more,0%,N/A,f,,2,4,"['email', 'phone']",t,t,,Kowloon City,Entire rental unit,Entire home/apt,2,1,1 bath,2,1,$300.00 ,180,1125,180,180,1125,1125,180,1125,,t,29,59,89,364,6/21/2025,0,0,0,193,0,0,0,,,,,,,,,,,t,1,1,0,0,
37983781,https://www.airbnb.com/rooms/37983781,2.03E+13,6/21/2025,city scrape,学生宿舍 -月租 (獨立浴厠),132767139,Dorm Hong Kong,within an hour,100%,100%,f,旺角,13,15,"['email', 'phone']",t,t,"Kowloon, Hong Kong",Kowloon City,Private room in rental unit,Private room,1,1,1 bath,0,1,$300.00 ,20,1125,20,20,1125,1125,20,1125,,t,29,59,89,364,6/21/2025,2,0,0,193,0,0,0,8/31/2022,10/3/2022,5,5,5,5,5,5,5,,f,13,0,13,0,0.06
43589288,https://www.airbnb.com/rooms/43589288,2.03E+13,6/21/2025,city scrape,Sunny and Cozy rooms in Aberdeen,4744005,Harry,within a few hours,100%,88%,f,Aberdeen,2,4,"['email', 'phone']",t,t,,Southern,Private room in rental unit,Private room,1,1,1 shared bath,2,1,$300.00 ,13,1125,13,13,1125,1125,13,1125,,t,0,17,47,322,6/21/2025,7,0,0,151,0,0,0,3/20/2021,12/9/2023,4.43,4.29,4.57,5,4.71,4.43,4.43,,f,1,0,1,0,0.14
6.06E+17,https://www.airbnb.com/rooms/606341002531983659,2.03E+13,6/21/2025,city scrape,Room in a huge apartment with private rooftop,154488776,Stella,N/A,N/A,100%,f,Yau Ma Tei,1,1,"['email', 'phone']",t,t,,Yau Tsim Mong,Private room in rental unit,Private room,1,1,1 shared bath,1,1,$300.00 ,30,365,15,15,365,365,15,365,,t,0,0,0,51,6/21/2025,4,0,0,0,1,0,0,5/16/2022,5/25/2024,5,5,5,5,5,5,5,,f,1,0,1,0,0.11
7.07E+17,https://www.airbnb.com/rooms/706754172572487271,2.03E+13,6/21/2025,city scrape,KB公寓-佐敦地鐵站理工大學附近獨立門口套房,15174928,Becky,within an hour,100%,94%,f,Yau Ma Tei,8,10,['phone'],t,t,,Yau Tsim Mong,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,$300.00 ,28,365,30,30,1125,1125,30,1125,,t,11,37,37,269,6/21/2025,4,0,0,98,1,0,0,11/11/2022,4/16/2024,4.25,4.25,5,5,5,5,4.5,,t,8,8,0,0,0.13
7.95E+17,https://www.airbnb.com/rooms/795328702723924617,2.03E+13,6/21/2025,city scrape,高層安靜 光綫明亮,198109516,Rachel,within an hour,93%,86%,f,Causeway Bay,54,54,['phone'],t,t,,Wan Chai,Private room in rental unit,Private room,2,1,1 private bath,1,1,$300.00 ,90,365,90,90,365,365,90,365,,t,29,59,89,364,6/21/2025,0,0,0,193,0,0,0,,,,,,,,,,,f,54,14,40,0,
7.95E+17,https://www.airbnb.com/rooms/795422227544537876,2.03E+13,6/21/2025,city scrape,ROOM D - Coliving flat in Tsim Sha Tsui,493088457,Comfy Nomad,within an hour,96%,87%,f,Wan Chai,96,107,"['email', 'phone']",t,t,,Yau Tsim Mong,Private room in rental unit,Private room,2,1,1 shared bath,1,1,$300.00 ,3,365,3,30,365,365,8.3,365,,t,29,59,89,364,6/21/2025,2,0,0,193,1,0,0,3/19/2023,2/9/2024,4.5,4.5,4,5,5,4.5,4.5,,f,93,43,50,0,0.07
8.05E+17,https://www.airbnb.com/rooms/804743882149046476,2.03E+13,6/21/2025,city scrape,Cozy room in Mong Kok,275925513,Esa,within a day,100%,N/A,f,Mong Kok,1,1,"['email', 'phone']",t,t,,Yau Tsim Mong,Private room in rental unit,Private room,1,1,1 shared bath,3,3,$300.00 ,2,30,2,2,30,30,2,30,,,0,0,18,293,6/21/2025,0,0,0,122,0,0,0,,,,,,,,,,,f,1,0,1,0,
8.10E+17,https://www.airbnb.com/rooms/810071670454122016,2.03E+13,6/21/2025,city scrape,Big Central Double Room in Central (ML9C),475889596,Jov,a few days or more,40%,33%,f,Quarry Bay,340,386,"['email', 'phone']",t,t,,Central & Western,Private room in rental unit,Private room,2,1,1 shared bath,1,1,$300.00 ,30,1125,30,30,1125,1125,30,1125,,t,28,58,88,363,6/21/2025,0,0,0,192,0,0,0,,,,,,,,,,,f,335,19,316,0,
8.24E+17,https://www.airbnb.com/rooms/824419191993155201,2.03E+13,6/21/2025,city scrape,Comfort Studio Room in Kennedy Town (K1as),475889596,Jov,a few days or more,40%,33%,f,Quarry Bay,340,386,"['email', 'phone']",t,t,,Central & Western,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,$300.00 ,29,365,29,29,365,365,29,365,,t,28,58,88,363,6/21/2025,0,0,0,192,0,0,0,,,,,,,,,,,f,335,19,316,0,
8.34E+17,https://www.airbnb.com/rooms/833871352362174246,2.03E+13,6/22/2025,city scrape,Room-B Cozy Coliving Yau Ma Tei,493088457,Comfy Nomad,within an hour,96%,87%,f,Wan Chai,96,107,"['email', 'phone']",t,t,,Yau Tsim Mong,Private room in rental unit,Private room,1,1,1 shared bath,1,1,$300.00 ,30,365,30,30,365,365,30,365,,t,29,59,89,298,6/22/2025,1,0,0,192,0,0,0,4/28/2023,4/28/2023,5,5,5,5,5,5,5,,f,93,43,50,0,0.04
8.39E+17,https://www.airbnb.com/rooms/838591931004860881,2.03E+13,6/21/2025,city scrape,Quiet Room Harbour Place HungHom,498695672,Morgen,a few days or more,40%,0%,t,Hung Hom Bay,105,106,"['email', 'phone']",t,t,,Yau Tsim Mong,Private room in rental unit,Private room,2,2,2 shared baths,3,1,$300.00 ,30,365,30,30,365,365,30,365,,t,29,59,89,364,6/21/2025,0,0,0,193,0,0,0,,,,,,,,,,,f,105,1,104,0,
9.13E+17,https://www.airbnb.com/rooms/912575067962039322,2.03E+13,6/21/2025,city scrape,銅鑼灣核心地段，交通非常便捷,198109516,Rachel,within an hour,93%,86%,f,Causeway Bay,54,54,['phone'],t,t,,Wan Chai,Entire rental unit,Entire home/apt,1,1,1 bath,1,1,$300.00 ,180,365,180,180,365,365,180,365,,t,29,59,89,364,6/21/2025,0,0,0,193,0,0,0,,,,,,,,,,,f,54,14,40,0,
9.34E+17,https://www.airbnb.com/rooms/934402468892578355,2.03E+13,6/21/2025,city scrape,Spacious Studio Walk to Olympic/Mgk MTR,42602621,Lai,within an hour,100%,97%,t,Sham Shui Po,11,31,"['email', 'phone']",t,t,,Yau Tsim Mong,Entire rental unit,Entire home/apt,2,1,1 bath,0,1,$300.00 ,270,365,14,270,365,365,246.9,365,,t,29,32,61,336,6/21/2025,1,1,0,165,1,255,76500,7/20/2024,7/20/2024,5,5,5,5,5,5,5,,f,11,9,2,0,0.09
9.63E+17,https://www.airbnb.com/rooms/963430345284573406,2.03E+13,6/21/2025,city scrape,銅鑼灣站地鐵和巴士兩分鈡可以到達,198109516,Rachel,within an hour,93%,86%,f,Causeway Bay,54,54,['phone'],t,t,,Wan Chai,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,$300.00 ,90,365,90,90,365,365,90,365,,t,28,58,88,363,6/21/2025,0,0,0,192,0,0,0,,,,,,,,,,,f,54,14,40,0,
9.82E+17,https://www.airbnb.com/rooms/981594381891171220,2.03E+13,6/21/2025,city scrape,銅鑼灣 獨立衛浴 一周一次清潔服務,198109516,Rachel,within an hour,93%,86%,f,Causeway Bay,54,54,['phone'],t,t,,Wan Chai,Entire rental unit,Entire home/apt,1,1,1 bath,1,1,$300.00 ,28,365,28,28,365,365,28,365,,t,28,58,88,363,6/21/2025,0,0,0,192,0,0,0,,,,,,,,,,,f,54,14,40,0,
9.88E+17,https://www.airbnb.com/rooms/987989001045731422,2.03E+13,6/22/2025,city scrape,多窗清洁明亮大床房/独立卫浴/电梯/一周一次清洁服务,198109516,Rachel,within an hour,93%,86%,f,Causeway Bay,54,54,['phone'],t,t,,Wan Chai,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,$300.00 ,28,365,28,28,365,365,28,365,,t,29,59,89,269,6/22/2025,0,0,0,192,0,0,0,,,,,,,,,,,f,54,14,40,0,
1.00E+18,https://www.airbnb.com/rooms/1004754437983390975,2.03E+13,6/21/2025,city scrape,Cozy Causeway Bay Studio- Unit B,493088457,Comfy Nomad,within an hour,96%,87%,f,Wan Chai,96,107,"['email', 'phone']",t,t,,Wan Chai,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,$300.00 ,5,365,5,5,365,365,5,365,,t,29,59,89,364,6/21/2025,5,2,0,193,4,20,6000,2/25/2024,4/7/2025,4.4,4.4,4.6,4.4,4.8,5,4.2,,f,93,43,50,0,0.31
1.01E+18,https://www.airbnb.com/rooms/1013018257957569652,2.03E+13,6/21/2025,city scrape,Cozy Sai Ying Pun- Room C,493088457,Comfy Nomad,within an hour,96%,87%,f,Wan Chai,96,107,"['email', 'phone']",t,t,,Central & Western,Private room in rental unit,Private room,2,1,1 shared bath,1,1,$300.00 ,2,365,2,2,365,365,2,365,,t,29,59,89,364,6/21/2025,8,6,0,193,2,36,10800,12/18/2023,5/6/2025,4.25,4.25,4.63,4.63,4.63,4.88,4.38,,f,93,43,50,0,0.43
1.03E+18,https://www.airbnb.com/rooms/1029262999278412404,2.03E+13,6/21/2025,city scrape,Co-living For Creatives: The Sun Room | 1 min MTR,30690166,,,,,t,,,,None,,,,Yau Tsim Mong,Private room in rental unit,Private room,2,1,1 shared bath,1,1,$300.00 ,5,180,5,7,180,180,5.1,180,,t,0,24,24,132,6/21/2025,6,1,0,55,5,10,3000,2/8/2024,1/5/2025,5,5,5,5,5,5,5,,f,4,0,4,0,0.36
1.09E+18,https://www.airbnb.com/rooms/1085450644171401273,2.03E+13,6/21/2025,city scrape,豪華海景雙人房,507089324,健輝,within an hour,100%,99%,f,Causeway Bay,8,17,"['email', 'phone']",t,t,,Wan Chai,Private room in rental unit,Private room,2,1,1 private bath,1,1,$300.00 ,1,365,1,1,365,365,1,365,,t,25,55,85,266,6/21/2025,2,1,0,189,2,6,1800,5/7/2024,8/11/2024,5,5,5,5,5,5,5,,t,7,1,4,2,0.15
1.09E+18,https://www.airbnb.com/rooms/1085855902266346703,2.03E+13,6/21/2025,city scrape,九龙尖沙咀商业金融中心区。楼下有地铁站巴士站。有一条美食街。,47887152,Oceana,within an hour,100%,97%,f,Tsim Sha Tsui,7,7,"['email', 'phone']",t,t,,Yau Tsim Mong,Private room in rental unit,Private room,2,1,1 private bath,1,1,$300.00 ,1,365,1,1,365,365,1,365,,t,29,59,89,364,6/21/2025,1,1,0,193,0,6,1800,5/3/2025,5/3/2025,5,5,4,5,5,5,5,,t,7,0,7,0,0.6
1.11E+18,https://www.airbnb.com/rooms/1108039131607841002,2.03E+13,6/21/2025,city scrape,Cozy Studio in Causeway Bay- Unit 50,493088457,Comfy Nomad,within an hour,96%,87%,f,Wan Chai,96,107,"['email', 'phone']",t,t,,Wan Chai,Entire rental unit,Entire home/apt,2,1,1 bath,0,1,$300.00 ,10,365,10,10,365,365,10,365,,t,18,27,56,319,6/21/2025,8,7,1,148,6,140,42000,6/1/2024,5/23/2025,4.88,5,5,5,5,5,4.5,,f,93,43,50,0,0.62
1.11E+18,https://www.airbnb.com/rooms/1108063645441063932,2.03E+13,6/21/2025,city scrape,Cozy Studio in Causeway Bay- Unit 53,493088457,Comfy Nomad,within an hour,96%,87%,f,Wan Chai,96,107,"['email', 'phone']",t,t,,Wan Chai,Entire rental unit,Entire home/apt,2,1,1 bath,0,1,$300.00 ,3,365,3,3,365,365,3,365,,t,0,6,36,311,6/21/2025,7,7,2,140,2,42,12600,6/30/2024,6/7/2025,4.14,4.57,4.71,4.43,4.29,4.71,3.57,,f,93,43,50,0,0.59
1.11E+18,https://www.airbnb.com/rooms/1108487649843478730,2.03E+13,6/21/2025,city scrape,Cozy Soho Shared flat - Room A,493088457,Comfy Nomad,within an hour,96%,87%,f,Wan Chai,96,107,"['email', 'phone']",t,t,,Central & Western,Private room in rental unit,Private room,2,1,1 shared bath,1,1,$300.00 ,30,365,30,30,365,365,30,365,,t,29,59,89,364,6/21/2025,2,1,0,193,2,60,18000,4/15/2024,12/29/2024,5,5,4,5,5,4.5,4,,f,93,43,50,0,0.14
1.12E+18,https://www.airbnb.com/rooms/1117318570888022263,2.03E+13,6/22/2025,city scrape,E 极高层双人套房,2954052,Angel,within an hour,100%,96%,f,Tai Kok Tsui,4,8,['phone'],t,t,,Yau Tsim Mong,Private room in rental unit,Private room,1,1,1 private bath,1,1,$300.00 ,28,365,28,28,365,365,28,365,,t,12,42,44,224,6/22/2025,2,1,0,147,1,56,16800,5/7/2024,3/31/2025,5,5,5,5,5,5,5,,f,4,0,4,0,0.15
1.14E+18,https://www.airbnb.com/rooms/1136128220914991853,2.03E+13,6/21/2025,city scrape,銅鑼灣寧靜明亮大床房，獨立衛浴,198109516,Rachel,within an hour,93%,86%,f,Causeway Bay,54,54,['phone'],t,t,,Wan Chai,Private room in rental unit,Private room,1,1,1 private bath,1,1,$300.00 ,90,365,90,90,365,365,90,365,,t,29,59,89,364,6/21/2025,0,0,0,193,0,0,0,,,,,,,,,,,f,54,14,40,0,
1.16E+18,https://www.airbnb.com/rooms/1157654806347813106,2.03E+13,6/21/2025,city scrape,深水埗藝術文創區靚裝輕奢北歐風sharehouse Room H,566359630,Kit Chi,within a few hours,89%,62%,f,Tong Mi,9,9,"['email', 'phone']",t,t,,Sham Shui Po,Private room in rental unit,Private room,2,3,3 shared baths,1,2,$300.00 ,28,730,28,28,730,730,28,730,,t,28,58,88,192,6/21/2025,0,0,0,192,0,0,0,,,,,,,,,,,f,9,1,8,0,
1.16E+18,https://www.airbnb.com/rooms/1158532857891981584,2.03E+13,6/22/2025,city scrape,深水埗藝術文創區靚裝輕奢北歐風sharehouse Room E,566359630,Kit Chi,within a few hours,89%,62%,f,Tong Mi,9,9,"['email', 'phone']",t,t,,Sham Shui Po,Private room in rental unit,Private room,2,3,3 shared baths,1,2,$300.00 ,28,730,28,28,730,730,28,730,,t,0,0,17,197,6/22/2025,1,1,0,120,0,56,16800,4/3/2025,4/3/2025,4,4,4,5,5,3,4,,f,9,1,8,0,0.37
1.16E+18,https://www.airbnb.com/rooms/1164835372194634871,2.03E+13,6/21/2025,city scrape,1 bedroom shared apartment,180800367,Viviana,within a few hours,80%,49%,f,Sai Wan,5,10,"['email', 'phone']",f,t,,Central & Western,Private room in rental unit,Private room,1,1,1 bath,1,1,$300.00 ,1,365,1,1,365,365,1,365,,t,28,58,88,269,6/21/2025,0,0,0,192,0,0,0,,,,,,,,,,,f,5,2,2,1,
1.16E+18,https://www.airbnb.com/rooms/1164837429460294698,2.03E+13,6/21/2025,city scrape,1 bedroom (dorm style),180800367,Viviana,within a few hours,80%,49%,f,Sai Wan,5,10,"['email', 'phone']",f,t,,Central & Western,Private room in rental unit,Private room,1,1,1 bath,1,1,$300.00 ,1,365,1,1,365,365,1,365,,t,28,58,88,269,6/21/2025,2,2,1,192,0,12,3600,3/20/2025,5/25/2025,3,3,2,2.5,2.5,3.5,4.5,,f,5,2,2,1,0.64
1.17E+18,https://www.airbnb.com/rooms/1168590037079559821,2.03E+13,6/21/2025,city scrape,溫馨舒適單人套房/一周一次清潔,198109516,Rachel,within an hour,93%,86%,f,Causeway Bay,54,54,['phone'],t,t,,Wan Chai,Private room in rental unit,Private room,1,1,1 private bath,1,1,$300.00 ,60,365,60,60,365,365,60,365,,t,28,58,88,363,6/21/2025,0,0,0,192,0,0,0,,,,,,,,,,,f,54,14,40,0,
1.18E+18,https://www.airbnb.com/rooms/1175853499414194344,2.03E+13,6/21/2025,city scrape,市中心高層開揚單人套房/帶獨立衛浴,198109516,Rachel,within an hour,93%,86%,f,Causeway Bay,54,54,['phone'],t,t,,Wan Chai,Private room in rental unit,Private room,1,1,1 bath,1,1,$300.00 ,180,365,180,180,365,365,180,365,,t,28,58,88,363,6/21/2025,0,0,0,192,0,0,0,,,,,,,,,,,f,54,14,40,0,
1.22E+18,https://www.airbnb.com/rooms/1220182033053259753,2.03E+13,6/21/2025,city scrape,安靜香港粉嶺女生單間出租！客廳寬敞，拎包入住，交通巨方便,244404398,Ka Wai,N/A,N/A,0%,f,Fanling,1,2,"['email', 'phone']",t,t,,North,Private room in rental unit,Private room,1,1,1 shared bath,1,1,$300.00 ,120,365,120,120,365,365,120,365,,,29,59,89,364,6/21/2025,0,0,0,193,0,0,0,,,,,,,,,,,f,1,0,1,0,
1.25E+18,https://www.airbnb.com/rooms/1251046234245698070,2.03E+13,6/21/2025,city scrape,Cozy Apartment at Tuenmun,12895840,Bel,within an hour,90%,22%,f,Sai Ying Pun,3,4,"['email', 'phone']",t,t,,Tuen Mun,Private room in rental unit,Private room,1,1,1 private bath,1,1,$300.00 ,7,365,7,7,365,365,7,365,,t,29,59,89,364,6/21/2025,2,2,0,193,0,28,8400,2/28/2025,4/8/2025,5,5,5,5,5,5,5,,f,3,0,3,0,0.53
1.30E+18,https://www.airbnb.com/rooms/1301081968632692870,2.03E+13,6/21/2025,city scrape,銅鑼灣中心地帶明亮套房/一周一次清潔,198109516,Rachel,within an hour,93%,86%,f,Causeway Bay,54,54,['phone'],t,t,,Wan Chai,Private room in rental unit,Private room,1,1,1 private bath,1,1,$300.00 ,28,365,28,28,365,365,28,365,,t,29,59,89,364,6/21/2025,1,1,0,193,0,56,16800,3/1/2025,3/1/2025,5,5,5,5,5,3,5,,f,54,14,40,0,0.27
1.37E+18,https://www.airbnb.com/rooms/1373820651884018977,2.03E+13,6/21/2025,city scrape,3分鐘到佐敦地鐵站，樓下廟街夜市,126178425,,,,,f,,,,None,,,,Yau Tsim Mong,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,$300.00 ,30,365,30,30,365,365,30,365,,t,29,59,89,364,6/21/2025,0,0,0,193,0,0,0,,,,,,,,,,,t,4,4,0,0,
1.38E+18,https://www.airbnb.com/rooms/1383290350143976375,2.03E+13,6/21/2025,city scrape,3 bedspace shared room Prince Ed,67709885,Steven,within a day,75%,43%,f,Mong Kok,281,323,"['email', 'phone']",t,t,,Yau Tsim Mong,Private room in rental unit,Private room,3,2,2 shared baths,1,3,$300.00 ,29,365,29,29,365,365,29,365,,t,29,59,89,364,6/21/2025,0,0,0,193,0,0,0,,,,,,,,,,,t,281,24,257,0,
1.40E+18,https://www.airbnb.com/rooms/1398376051552771705,2.03E+13,6/21/2025,city scrape,New Painted Studio OlympicMgkMTR,42602621,Lai,within an hour,100%,97%,t,Sham Shui Po,11,31,"['email', 'phone']",t,t,,Yau Tsim Mong,Entire rental unit,Entire home/apt,2,1,1 bath,0,1,$300.00 ,270,365,28,270,365,365,228.2,365,,t,29,59,88,363,6/21/2025,1,1,1,192,0,255,76500,5/25/2025,5/25/2025,5,5,5,5,5,5,5,,f,11,9,2,0,1
